lat,lon,elevation
52.31250760,-8.61174910,226.00
52.31254580,-8.61182580,226.00
52.31259970,-8.61184020,226.00
52.31263910,-8.61187350,226.00
52.31265650,-8.61190800,226.00
52.31263910,-8.61193780,226.00
52.31260990,-8.61196040,226.00
52.31261150,-8.61202320,226.00
52.31264500,-8.61207190,226.00
52.31263050,-8.61212690,226.00
52.31266880,-8.61215600,226.00
52.31270310,-8.61220050,226.00
52.31271150,-8.61228060,226.00
52.31272740,-8.61234300,226.00
52.31278070,-8.61237390,226.00
52.31280550,-8.61243810,226.00
52.31285020,-8.61248710,226.00
52.31293050,-8.61253520,231.00
52.31301650,-8.61268010,231.00
52.31284680,-8.61264420,231.00
52.31230280,-8.61240130,258.00
52.31214540,-8.61233690,258.00
52.31166330,-8.61213300,258.00
52.31139760,-8.61198820,258.00
52.31123780,-8.61188170,258.00
52.31114160,-8.61180110,258.00
52.31066870,-8.61140490,258.00
52.31031490,-8.61096290,285.00
52.31009800,-8.61042860,285.00
52.31004270,-8.61015740,285.00
52.30993400,-8.60962390,285.00
52.30987500,-8.60904460,285.00
52.30985530,-8.60865830,285.00
52.30986680,-8.60843250,285.00
52.31007180,-8.60724210,302.00
52.31034730,-8.60604050,316.00
52.31043250,-8.60548260,272.00
52.31051130,-8.60480670,272.00
52.31072770,-8.60375530,292.00
52.31081950,-8.60328320,292.00
52.31079990,-8.60254290,292.00
52.31078630,-8.60220920,292.00
52.31077360,-8.60189920,299.00
52.31072120,-8.60148080,299.00
52.31070150,-8.60108380,299.00
52.31067810,-8.60103470,299.00
52.31060960,-8.60089070,299.00
52.31049160,-8.60091210,299.00
52.31032760,-8.60115890,335.00
52.31020950,-8.60141640,335.00
52.31011770,-8.60158800,335.00
52.31000620,-8.60172750,335.00
52.30992590,-8.60179660,335.00
52.30991430,-8.60206010,335.00
52.30984870,-8.60282190,325.00
52.30981600,-8.60319740,325.00
52.30970440,-8.60384110,325.00
52.30961260,-8.60428100,316.00
52.30961260,-8.60458140,316.00
52.30952730,-8.60467790,316.00
52.30947490,-8.60488180,316.00
52.30948800,-8.60537530,316.00
52.30944210,-8.60596540,316.00
52.30942890,-8.60623360,316.00
52.30933710,-8.60653400,302.00
52.30924530,-8.60681300,302.00
52.30906820,-8.60731720,302.00
52.30893700,-8.60769280,302.00
52.30884510,-8.60827210,302.00
52.30877300,-8.60873340,285.00
52.30873360,-8.60902310,285.00
52.30871820,-8.60919120,285.00
52.30871390,-8.60923770,285.00
52.30868110,-8.60952740,285.00
52.30861550,-8.60983850,285.00
52.30862210,-8.61004240,285.00
52.30871390,-8.61020330,285.00
52.30879920,-8.61049300,285.00
52.30881230,-8.61066460,285.00
52.30882030,-8.61074690,285.00
52.30877930,-8.61080390,285.00
52.30874420,-8.61083610,285.00
52.30873170,-8.61088570,285.00
52.30878570,-8.61099720,285.00
52.30884470,-8.61122710,285.00
52.30885830,-8.61145860,285.00
52.30881890,-8.61178040,285.00
52.30880540,-8.61201320,285.00
52.30876730,-8.61217750,285.00
52.30876640,-8.61238400,285.00
52.30876640,-8.61292840,282.00
52.30876150,-8.61308800,282.00
52.30873360,-8.61328800,282.00
52.30873120,-8.61336970,282.00
52.30870990,-8.61349700,282.00
52.30868440,-8.61375460,282.00
52.30872710,-8.61392620,282.00
52.30873040,-8.61399200,282.00
52.30871060,-8.61407910,282.00
52.30865900,-8.61414090,282.00
52.30858930,-8.61419440,282.00
52.30847780,-8.61424810,282.00
52.30827440,-8.61479520,296.00
52.30807760,-8.61534240,296.00
52.30795300,-8.61559990,296.00
52.30789400,-8.61593250,296.00
52.30779560,-8.61617930,296.00
52.30771030,-8.61650110,296.00
52.30758570,-8.61694100,287.00
52.30749360,-8.61726140,287.00
52.30742300,-8.61778330,287.00
52.30739360,-8.61806360,287.00
52.30730980,-8.61818280,287.00
52.30722570,-8.61826560,287.00
52.30713580,-8.61835110,287.00
52.30708820,-8.61840090,287.00
52.30704070,-8.61836350,287.00
52.30701340,-8.61844780,287.00
52.30697090,-8.61856920,287.00
52.30680640,-8.61884870,279.00
52.30680350,-8.61896280,279.00
52.30681650,-8.61901940,279.00
52.30688280,-8.61904150,279.00
52.30689700,-8.61909490,279.00
52.30685260,-8.61921370,279.00
52.30684720,-8.61932440,279.00
52.30688140,-8.61944490,279.00
52.30685150,-8.61955910,279.00
52.30678850,-8.61972430,279.00
52.30681140,-8.61985360,279.00
52.30685150,-8.61994580,279.00
52.30681030,-8.62012720,279.00
52.30691150,-8.62035940,279.00
52.30695300,-8.62045790,279.00
52.30695740,-8.62057960,279.00
52.30693660,-8.62080430,279.00
52.30694200,-8.62120430,270.00
52.30697240,-8.62141460,270.00
52.30696840,-8.62177280,270.00
52.30693840,-8.62201970,270.00
52.30690040,-8.62220330,270.00
52.30690790,-8.62244150,270.00
52.30687180,-8.62274650,270.00
52.30685940,-8.62291810,252.00
52.30680530,-8.62316600,252.00
52.30675750,-8.62330640,252.00
52.30675370,-8.62345000,252.00
52.30672290,-8.62357930,252.00
52.30666370,-8.62367050,252.00
52.30663880,-8.62379230,252.00
52.30658480,-8.62392450,252.00
52.30617370,-8.62462760,271.00
52.30601530,-8.62477430,271.00
52.30584710,-8.62493540,271.00
52.30557020,-8.62514260,249.00
52.30500160,-8.62560020,249.00
52.30471080,-8.62587290,249.00
52.30452350,-8.62611060,249.00
52.30400850,-8.62689530,261.00
52.30348510,-8.62764470,247.00
52.30310350,-8.62836120,247.00
52.30284770,-8.62887650,247.00
52.30274830,-8.62912830,247.00
52.30270990,-8.62939120,232.00
52.30274030,-8.63208010,235.00
52.30274030,-8.63260220,235.00
52.30274750,-8.63305830,235.00
52.30172280,-8.63686140,235.00
52.30177500,-8.63697760,235.00
52.30181640,-8.63701480,235.00
52.30201100,-8.63702210,235.00
52.30213020,-8.63704290,231.00
52.30224860,-8.63703610,231.00
52.30235760,-8.63715880,231.00
52.30243990,-8.63725040,231.00
52.30252280,-8.63730700,231.00
52.30258400,-8.63738020,231.00
52.30261590,-8.63738380,231.00
52.30267390,-8.63735360,231.00
52.30276160,-8.63740880,231.00
52.30278040,-8.63742060,231.00
52.30283570,-8.63748940,231.00
52.30288940,-8.63744240,231.00
52.30303370,-8.63736730,231.00
52.30346020,-8.63707760,231.00
52.30348560,-8.63699920,231.00
52.30355570,-8.63682900,231.00
52.30365920,-8.63666590,231.00
52.30374730,-8.63609050,231.00
52.30375910,-8.63604950,231.00
52.30379340,-8.63600020,231.00
52.30383070,-8.63591510,231.00
52.30399920,-8.63547620,231.00
52.30400210,-8.63527510,235.00
52.30400500,-8.63513550,235.00
52.30405870,-8.63492880,235.00
52.30410280,-8.63484530,235.00
52.30420830,-8.63459840,218.00
52.30423070,-8.63447070,218.00
52.30419740,-8.63423880,218.00
52.30413450,-8.63396790,235.00
52.30404410,-8.63373020,235.00
52.30381440,-8.63332250,235.00
52.30370920,-8.63318590,235.00
52.30365350,-8.63315160,235.00
52.30355000,-8.63312920,235.00
52.30323240,-8.63293100,235.00
52.30318460,-8.63290920,235.00
52.30315260,-8.63291340,235.00
52.30312560,-8.63292550,235.00
52.30302710,-8.63292010,235.00
52.30300560,-8.63291720,235.00
52.30296470,-8.63293350,235.00
52.30292890,-8.63294060,235.00
52.30287970,-8.63295820,235.00
52.30285520,-8.63296740,235.00
52.30282550,-8.63299920,235.00
52.30279530,-8.63303600,235.00
52.30130760,-8.63691730,235.00
52.30102790,-8.63696070,235.00
52.30046350,-8.63704560,235.00
52.29966030,-8.63715400,233.00
52.29955860,-8.63684780,233.00
52.29947830,-8.63669260,233.00
52.29936320,-8.63655680,233.00
52.29903580,-8.63625770,233.00
52.29877340,-8.63621470,233.00
52.29866840,-8.63642930,233.00
52.29854980,-8.63659780,233.00
52.29853340,-8.63668230,233.00
52.29849460,-8.63675520,233.00
52.29845490,-8.63675120,233.00
52.29841030,-8.63671090,233.00
52.29833350,-8.63667610,233.00
52.29829630,-8.63662810,233.00
52.29825330,-8.63660460,233.00
52.29820830,-8.63657460,233.00
52.29808510,-8.63659570,233.00
52.29794220,-8.63660420,233.00
52.29790230,-8.63658670,233.00
52.29785880,-8.63647330,233.00
52.29776540,-8.63636280,233.00
52.29764880,-8.63622890,233.00
52.29752630,-8.63611120,233.00
52.29740400,-8.63602570,233.00
52.29725600,-8.63604350,233.00
52.29714620,-8.63600020,233.00
52.29699350,-8.63601790,233.00
52.29691780,-8.63599630,233.00
52.29682770,-8.63601000,233.00
52.29673120,-8.63595730,233.00
52.29667020,-8.63593360,233.00
52.29659860,-8.63587960,233.00
52.29655160,-8.63594410,233.00
52.29649880,-8.63600770,233.00
52.29638860,-8.63605710,233.00
52.29629920,-8.63611380,233.00
52.29620930,-8.63615090,233.00
52.29602490,-8.63599390,233.00
52.29601550,-8.63583230,233.00
52.29599780,-8.63569430,233.00
52.29595660,-8.63552440,233.00
52.29580820,-8.63522620,243.00
52.29557140,-8.63509890,243.00
52.29535120,-8.63492840,243.00
52.29527770,-8.63477770,243.00
52.29531210,-8.63456370,243.00
52.29555920,-8.63423430,243.00
52.29575510,-8.63381150,243.00
52.29588640,-8.63269570,253.00
52.29594830,-8.63222640,253.00
52.29604390,-8.63179450,253.00
52.29623680,-8.63138050,253.00
52.29639130,-8.63093870,269.00
52.29622760,-8.63076450,269.00
52.29592710,-8.63050970,269.00
52.29551890,-8.63016370,270.00
52.29517770,-8.62934830,270.00
52.29512520,-8.62853290,279.00
52.29513440,-8.62378950,284.00
52.29572890,-8.62329720,284.00
52.29606430,-8.62305520,301.00
52.29625850,-8.62306250,301.00
52.29684660,-8.62315590,301.00
52.29705600,-8.62320170,301.00
52.29728770,-8.62332300,301.00
52.29747750,-8.62335640,301.00
52.29756570,-8.62339740,301.00
52.29765860,-8.62351390,301.00
52.29782980,-8.62365640,301.00
52.29791660,-8.62368620,315.00
52.29801490,-8.62373670,315.00
52.29810510,-8.62375930,315.00
52.29817870,-8.62379120,315.00
52.29839620,-8.62395060,315.00
52.29848500,-8.62400600,315.00
52.29854180,-8.62402700,315.00
52.29861080,-8.62409250,315.00
52.29878450,-8.62409760,315.00
52.29889260,-8.62415190,315.00
52.29901130,-8.62417600,315.00
52.29907820,-8.62413080,315.00
52.29915580,-8.62410260,315.00
52.29914170,-8.62405770,315.00
52.29906640,-8.62402660,315.00
52.29899460,-8.62403800,315.00
52.29892840,-8.62401440,315.00
52.29882660,-8.62393800,315.00
52.29858380,-8.62372080,315.00
52.29837970,-8.62346890,315.00
52.29830480,-8.62335690,315.00
52.29826300,-8.62329440,315.00
52.29805970,-8.62295700,315.00
52.29798020,-8.62286400,343.00
52.29782450,-8.62254460,314.00
52.29765470,-8.62217110,314.00
52.29759570,-8.62199610,314.00
52.29755820,-8.62181240,314.00
52.29748170,-8.62160550,314.00
52.29739970,-8.62143330,314.00
52.29734730,-8.62118770,314.00
52.29722240,-8.62083670,314.00
52.29719480,-8.62066510,320.00
52.29715800,-8.61995530,320.00
52.29715160,-8.61967010,320.00
52.29717470,-8.61957670,320.00
52.29722200,-8.61949910,320.00
52.29740790,-8.61913410,320.00
52.29769940,-8.61857810,317.00
52.29807720,-8.61774900,349.00
52.29919890,-8.61533770,344.00
52.29920490,-8.61532400,344.00
52.29935620,-8.61497960,344.00
52.29944800,-8.61507840,344.00
52.29961820,-8.61516630,344.00
52.29969190,-8.61527210,344.00
52.30016430,-8.61535790,354.00
52.30118780,-8.61475710,354.00
52.30135340,-8.61470100,354.00
52.30149240,-8.61463280,354.00
52.30162980,-8.61460000,354.00
52.30179200,-8.61451410,360.00
52.30223750,-8.61419920,358.00
52.30270990,-8.61407040,358.00
52.30277720,-8.61402330,358.00
52.30300900,-8.61378720,358.00
52.30326100,-8.61368420,358.00
52.30365460,-8.61368420,358.00
52.30461430,-8.61315550,331.00
52.30493910,-8.61292640,331.00
52.30512820,-8.61272240,331.00
52.30523370,-8.61257440,331.00
52.30533230,-8.61251650,331.00
52.30541590,-8.61242330,344.00
52.30550170,-8.61232960,344.00
52.30562300,-8.61212880,344.00
52.30579930,-8.61173140,344.00
52.30577000,-8.61131530,344.00
52.30564660,-8.61100030,344.00
52.30553580,-8.61077290,344.00
52.30533700,-8.61050590,344.00
52.30533170,-8.61043400,344.00
52.30534990,-8.61031940,339.00
52.30506920,-8.61015620,339.00
52.30486930,-8.60984450,339.00
52.30485190,-8.60972840,339.00
52.30478530,-8.60928530,339.00
52.30470870,-8.60902790,339.00
52.30463230,-8.60851710,339.00
52.30459300,-8.60792770,337.00
52.30453810,-8.60767600,337.00
52.30450120,-8.60710250,337.00
52.30446600,-8.60683210,337.00
52.30465180,-8.60634570,337.00
52.30478300,-8.60608820,331.00
52.30556630,-8.60269680,325.00
52.30560450,-8.60252210,325.00
52.30570380,-8.60215540,325.00
52.30582770,-8.60161430,327.00
52.30600980,-8.60074260,327.00
52.30565620,-8.60054340,327.00
52.30537050,-8.60035480,327.00
52.30304160,-8.59886740,323.00
52.30234410,-8.59842510,323.00
52.30186150,-8.59787490,319.00
52.30151590,-8.59737630,319.00
52.30136400,-8.59700560,319.00
52.30127050,-8.59671320,319.00
52.30119280,-8.59642410,319.00
52.30115410,-8.59609630,319.00
52.30111470,-8.59571280,327.00
52.30111470,-8.59543120,327.00
52.30111080,-8.59510720,327.00
52.30105570,-8.59483840,327.00
52.30092120,-8.59455140,327.00
52.30079820,-8.59433680,327.00
52.30054070,-8.59395590,327.00
52.30024300,-8.59359980,328.00
52.30002890,-8.59343560,328.00
52.29992230,-8.59336050,311.00
52.29984280,-8.59332400,311.00
52.29916700,-8.59304190,311.00
52.29784760,-8.59263370,306.00
52.29722490,-8.59244110,306.00
52.29699310,-8.59261930,306.00
52.29665730,-8.59278960,306.00
52.29641130,-8.59295610,306.00
52.29630750,-8.59306340,306.00
52.29620900,-8.59312060,306.00
52.29611500,-8.59309800,306.00
52.29605270,-8.59320480,306.00
52.29594280,-8.59326060,306.00
52.29572250,-8.59336570,305.00
52.29556110,-8.59339340,305.00
52.29541720,-8.59350390,305.00
52.29526090,-8.59366450,305.00
52.29510800,-8.59367070,305.00
52.29489790,-8.59373290,305.00
52.29474430,-8.59382200,290.00
52.29462800,-8.59390110,290.00
52.29448560,-8.59390240,290.00
52.29430200,-8.59394050,290.00
52.29402690,-8.59402640,290.00
52.29377250,-8.59411350,290.00
52.29352710,-8.59410870,286.00
52.29318290,-8.59424350,286.00
52.29310140,-8.59430450,286.00
52.29301450,-8.59428420,286.00
52.29292220,-8.59429480,286.00
52.29282530,-8.59426720,286.00
52.29264760,-8.59421300,286.00
52.29248290,-8.59413180,286.00
52.29226980,-8.59409390,286.00
52.29192610,-8.59384020,286.00
52.29175780,-8.59381150,286.00
52.29160800,-8.59372860,294.00
52.29132940,-8.59354360,294.00
52.29121330,-8.59334830,294.00
52.29110470,-8.59324660,294.00
52.29100430,-8.59315380,294.00
52.29091500,-8.59309210,294.00
52.29085460,-8.59299510,294.00
52.29080280,-8.59302430,294.00
52.29070800,-8.59289770,294.00
52.29055300,-8.59269950,294.00
52.29040300,-8.59238700,294.00
52.29024930,-8.59218340,294.00
52.29013720,-8.59195250,294.00
52.29005990,-8.59176140,294.00
52.28990200,-8.59144710,295.00
52.28982520,-8.59123710,295.00
52.28980830,-8.59097780,295.00
52.28988340,-8.59071190,295.00
52.28997580,-8.59045870,295.00
52.29009130,-8.59034050,295.00
52.29017530,-8.59018010,295.00
52.29025300,-8.59011080,295.00
52.29032790,-8.59002050,295.00
52.29044890,-8.58991910,295.00
52.29060230,-8.58971930,295.00
52.29069180,-8.58966750,295.00
52.29078660,-8.58960610,295.00
52.29091550,-8.58938130,283.00
52.29097610,-8.58924020,283.00
52.29107400,-8.58911520,283.00
52.29113000,-8.58902100,283.00
52.29124590,-8.58893100,283.00
52.29132880,-8.58895720,283.00
52.29141310,-8.58886280,283.00
52.29150300,-8.58879330,283.00
52.29163920,-8.58863510,283.00
52.29173520,-8.58862120,291.00
52.29184050,-8.58851630,291.00
52.29193560,-8.58849020,291.00
52.29202450,-8.58846580,291.00
52.29227570,-8.58824300,291.00
52.29247650,-8.58809600,291.00
52.29257850,-8.58798840,291.00
52.29263730,-8.58779420,291.00
52.29271910,-8.58775160,291.00
52.29275610,-8.58764530,291.00
52.29281080,-8.58754080,291.00
52.29279350,-8.58737980,278.00
52.29290680,-8.58728220,278.00
52.29302540,-8.58720540,278.00
52.29315670,-8.58737710,278.00
52.29315670,-8.58721570,278.00
52.29307870,-8.58710730,278.00
52.29312630,-8.58697130,278.00
52.29334040,-8.58673340,278.00
52.29336060,-8.58663180,278.00
52.29329640,-8.58659500,278.00
52.29313940,-8.58658750,278.00
52.29305640,-8.58661840,278.00
52.29299050,-8.58661170,278.00
52.29301440,-8.58652070,278.00
52.29314260,-8.58644620,278.00
52.29322470,-8.58634130,278.00
52.29328790,-8.58621840,278.00
52.29333170,-8.58610360,278.00
52.29330190,-8.58602130,278.00
52.29320830,-8.58599610,278.00
52.29279430,-8.58602050,278.00
52.29273420,-8.58590650,278.00
52.29282500,-8.58576380,278.00
52.29292680,-8.58549690,278.00
52.29303380,-8.58528050,269.00
52.29309020,-8.58513380,269.00
52.29308330,-8.58500880,269.00
52.29299920,-8.58480220,269.00
52.29294470,-8.58463810,269.00
52.29290220,-8.58450180,269.00
52.29283590,-8.58434330,269.00
52.29283200,-8.58420170,269.00
52.29290300,-8.58385760,269.00
52.29289910,-8.58374330,269.00
52.29285910,-8.58366770,269.00
52.29276770,-8.58365180,269.00
52.29260550,-8.58368640,269.00
52.29250490,-8.58363600,269.00
52.29241240,-8.58347700,269.00
52.29234450,-8.58332860,258.00
52.29237760,-8.58318540,258.00
52.29243830,-8.58298770,258.00
52.29244010,-8.58288980,258.00
52.29236920,-8.58286460,258.00
52.29227570,-8.58288580,258.00
52.29221070,-8.58297480,258.00
52.29215000,-8.58307140,258.00
52.29211100,-8.58307460,258.00
52.29213940,-8.58286570,258.00
52.29217010,-8.58263130,258.00
52.29223800,-8.58239890,258.00
52.29297290,-8.58192680,258.00
52.29339290,-8.58192680,258.00
52.29399660,-8.58145480,268.00
52.29425910,-8.58145480,268.00
52.29432780,-8.58136770,268.00
52.29427940,-8.58116230,275.00
52.29430830,-8.58131390,268.00
52.29440760,-8.58109070,275.00
52.29520400,-8.58136890,268.00
52.29614880,-8.58175520,283.00
52.29660490,-8.58193610,283.00
52.29677680,-8.58195680,283.00
52.29787700,-8.58175780,283.00
52.29815240,-8.58165660,297.00
52.29868520,-8.56685890,367.00
52.29885360,-8.56696610,367.00
52.29906360,-8.56724500,367.00
52.29920790,-8.56763130,367.00
52.29923410,-8.56842520,367.00
52.29941790,-8.56932640,364.00
52.29968030,-8.57035640,364.00
52.30024450,-8.57160090,370.00
52.30091370,-8.57301720,357.00
52.30159610,-8.57366090,357.00
52.30162150,-8.57367880,357.00
52.30234410,-8.57418760,355.00
52.30254080,-8.57432610,355.00
52.30293440,-8.57458360,355.00
52.30296910,-8.57466160,355.00
52.30303940,-8.57481960,355.00
52.30309190,-8.57518440,337.00
52.30303940,-8.57604270,337.00
52.30290820,-8.57647180,337.00
52.30273380,-8.57708300,337.00
52.30272450,-8.57711560,328.00
52.30243580,-8.57820990,328.00
52.30188470,-8.57981920,313.00
52.30163720,-8.58018550,313.00
52.30160920,-8.58022690,313.00
52.30113680,-8.58046300,313.00
52.30095310,-8.58035570,313.00
52.30076940,-8.58026980,313.00
52.30062510,-8.58046300,313.00
52.30050700,-8.58072050,313.00
52.30037580,-8.58099940,313.00
52.29979840,-8.58125690,297.00
52.29924240,-8.58147640,297.00
52.29876170,-8.58160020,297.00
52.29890370,-8.56653270,369.00
52.29908510,-8.56585500,369.00
52.29910800,-8.56547960,369.00
52.29912680,-8.56518390,369.00
52.29913000,-8.56495320,369.00
52.29917030,-8.56455690,366.00
52.29921500,-8.56421320,366.00
52.29942860,-8.56366040,366.00
52.29964280,-8.56324030,366.00
52.29986250,-8.56304940,366.00
52.30007160,-8.56280210,395.00
52.30028150,-8.56248020,373.00
52.30055470,-8.56199800,373.00
52.30105900,-8.56121960,373.00
52.30155520,-8.56059790,373.00
52.30205380,-8.55952500,360.00
52.30305100,-8.55699300,367.00
52.30360210,-8.55553390,364.00
52.30552940,-8.55692000,394.00
52.30733090,-8.55821560,406.00
52.30743330,-8.55832340,406.00
52.30761690,-8.55901000,406.00
52.30814170,-8.56025460,406.00
52.30824670,-8.56068370,417.00
52.30898140,-8.56158500,384.00
52.30968980,-8.56261490,399.00
52.31029330,-8.56338740,399.00
52.31063440,-8.56420280,357.00
52.31085870,-8.56456340,357.00
52.31087050,-8.56411700,357.00
52.31059400,-8.56202930,338.00
52.31033300,-8.56146270,384.00
52.31026280,-8.56099920,384.00
52.31012710,-8.56061650,384.00
52.31006090,-8.56047410,384.00
52.31007900,-8.56019690,377.00
52.31013700,-8.55991330,377.00
52.31014160,-8.55972990,377.00
52.31011170,-8.55929230,377.00
52.31016210,-8.55892420,377.00
52.31045760,-8.55804890,342.00
52.31063220,-8.55765850,342.00
52.31096840,-8.55717630,342.00
52.31108140,-8.55701670,342.00
52.31121160,-8.55690720,342.00
52.31159250,-8.55658180,342.00
52.31181090,-8.55651410,342.00
52.31192960,-8.55642720,342.00
52.31202000,-8.55632690,342.00
52.31222520,-8.55630730,342.00
52.31237500,-8.55614840,362.00
52.31249000,-8.55607820,362.00
52.31289430,-8.55590850,335.00
52.31332100,-8.55580140,335.00
52.31372190,-8.55561230,335.00
52.31406790,-8.55543090,335.00
52.31439260,-8.55541610,335.00
52.31459500,-8.55536830,315.00
52.31475500,-8.55534450,315.00
52.31495190,-8.55535670,315.00
52.31527490,-8.55528740,315.00
52.31561120,-8.55519530,315.00
52.31571260,-8.55510490,315.00
52.31572100,-8.55496910,315.00
52.31575360,-8.55487880,315.00
52.31585950,-8.55480680,315.00
52.31592800,-8.55468270,315.00
52.31600490,-8.55453210,315.00
52.31607940,-8.55420760,315.00
52.31619800,-8.55379600,321.00
52.31621440,-8.55341660,321.00
52.31616580,-8.55271460,321.00
52.31614540,-8.55231210,321.00
52.31625290,-8.55192880,324.00
52.31625750,-8.55158200,324.00
52.31639920,-8.55109910,324.00
52.31643520,-8.55097330,324.00
52.31641970,-8.55087180,324.00
52.31632260,-8.55053930,324.00
52.31632750,-8.55046990,324.00
52.31637850,-8.55043340,324.00
52.31640950,-8.55044500,324.00
52.31643610,-8.55048850,324.00
52.31647180,-8.55061060,324.00
52.31652050,-8.55064620,324.00
52.31658720,-8.55061770,324.00
52.31665690,-8.55057000,324.00
52.31718930,-8.55012240,306.00
52.31750560,-8.54999390,322.00
52.31771330,-8.54990810,322.00
52.31812820,-8.54964840,322.00
52.31848130,-8.54963850,322.00
52.31906740,-8.54954890,324.00
52.31934490,-8.54954330,324.00
52.31960030,-8.54966610,324.00
52.31997150,-8.54973510,324.00
52.32029490,-8.54985550,324.00
52.32076710,-8.55010920,309.00
52.32100940,-8.55026780,329.00
52.32114830,-8.55041260,329.00
52.32124760,-8.55065560,329.00
52.32155410,-8.55124360,329.00
52.32169670,-8.55141900,329.00
52.32182950,-8.55151530,329.00
52.32220360,-8.55167150,329.00
52.32244700,-8.55168400,329.00
52.32267860,-8.55146110,329.00
52.32316490,-8.55077940,328.00
52.32330530,-8.55046990,328.00
52.32356760,-8.55012660,328.00
52.32371030,-8.54999280,341.00
52.32399960,-8.54987820,341.00
52.32425860,-8.54987460,341.00
52.32448220,-8.54982210,341.00
52.32469500,-8.54973300,341.00
52.32487880,-8.54981530,341.00
52.32496030,-8.54990400,341.00
52.32513110,-8.55006120,331.00
52.32526830,-8.55006690,331.00
52.32543820,-8.54995080,340.00
52.32565520,-8.54973960,340.00
52.32586030,-8.54944310,340.00
52.32602550,-8.54906980,340.00
52.32618450,-8.54845610,340.00
52.32624120,-8.54819760,340.00
52.32624210,-8.54797690,340.00
52.32621070,-8.54776780,349.00
52.32630970,-8.54753600,349.00
52.32637500,-8.54723800,349.00
52.32649620,-8.54688050,349.00
52.32654160,-8.54671800,349.00
52.32655770,-8.54647880,349.00
52.32658180,-8.54622540,349.00
52.32665070,-8.54595810,349.00
52.32668360,-8.54556960,360.00
52.32670620,-8.54529710,360.00
52.32665440,-8.54515490,360.00
52.32665360,-8.54482900,360.00
52.32654870,-8.54457180,360.00
52.32648000,-8.54428750,360.00
52.32644080,-8.54403530,360.00
52.32644480,-8.54369360,359.00
52.32651790,-8.54343040,359.00
52.32668210,-8.54297280,359.00
52.32679470,-8.54262880,359.00
52.32689870,-8.54231600,359.00
52.32692870,-8.54212140,359.00
52.32687320,-8.54193490,359.00
52.32676080,-8.54175850,359.00
52.32654850,-8.54172920,359.00
52.32642490,-8.54171850,359.00
52.32628340,-8.54162680,344.00
52.32591980,-8.54152150,344.00
52.32560300,-8.54147920,344.00
52.32536410,-8.54141250,344.00
52.32525230,-8.54132740,344.00
52.32499300,-8.54129340,361.00
52.32486280,-8.54127650,361.00
52.32471550,-8.54118070,361.00
52.32454480,-8.54108660,361.00
52.32436250,-8.54085880,361.00
52.32430880,-8.54075860,361.00
52.32428980,-8.54059470,361.00
52.32424020,-8.54048250,361.00
52.32418200,-8.54037380,361.00
52.32416700,-8.54018070,361.00
52.32423420,-8.54001490,361.00
52.32422830,-8.53989950,361.00
52.32419240,-8.53977350,361.00
52.32408420,-8.53963150,361.00
52.32406090,-8.53951990,356.00
52.32404960,-8.53931010,356.00
52.32407960,-8.53906980,356.00
52.32404220,-8.53892120,356.00
52.32406100,-8.53856560,356.00
52.32410690,-8.53801090,356.00
52.32404730,-8.53740710,359.00
52.32406520,-8.53699670,359.00
52.32420090,-8.53641090,359.00
52.32449800,-8.53597640,359.00
52.32496000,-8.53518870,376.00
52.32504120,-8.53505480,327.00
52.32534560,-8.53453450,327.00
52.32548280,-8.53435150,327.00
52.32562280,-8.53392910,327.00
52.32563810,-8.53391780,327.00
52.32579530,-8.53380160,327.00
52.32590640,-8.53349790,327.00
52.32595990,-8.53319870,317.00
52.32593120,-8.53294170,317.00
52.32582830,-8.53266490,317.00
52.32563450,-8.53230780,317.00
52.32547360,-8.53219660,317.00
52.32537230,-8.53209450,317.00
52.32527620,-8.53198610,317.00
52.32519480,-8.53187020,317.00
52.32510840,-8.53179040,317.00
52.32497510,-8.53168990,371.00
52.32490660,-8.53148940,371.00
52.32441090,-8.53076360,333.00
52.32427480,-8.53058930,333.00
52.32414730,-8.53037360,333.00
52.32389150,-8.53005970,333.00
52.32373710,-8.52988440,333.00
52.32354320,-8.52973140,333.00
52.32333230,-8.52944800,333.00
52.32306900,-8.52920300,333.00
52.32279230,-8.52919990,390.00
52.32258430,-8.52923960,390.00
52.32250680,-8.52923310,390.00
52.32248170,-8.52914670,368.00
52.32270550,-8.52883650,368.00
52.32279990,-8.52839280,368.00
52.32285260,-8.52799870,368.00
52.32303250,-8.52759300,313.00
52.32307690,-8.52735450,313.00
52.32320970,-8.52699630,312.00
52.32326590,-8.52677810,312.00
52.32326900,-8.52658490,312.00
52.32338210,-8.52602740,312.00
52.32341630,-8.52552460,312.00
52.32340930,-8.52474050,299.00
52.32333120,-8.52392100,299.00
52.32328140,-8.52371440,299.00
52.32323710,-8.52337350,299.00
52.32318830,-8.52308810,299.00
52.32303130,-8.52261290,283.00
52.32287340,-8.52194200,363.00
52.32256210,-8.52113230,363.00
52.32230590,-8.52066230,324.00
52.32223950,-8.52048220,324.00
52.32210000,-8.52029200,324.00
52.32188330,-8.51982870,324.00
52.32173880,-8.51951140,324.00
52.32169160,-8.51925470,324.00
52.32166820,-8.51912790,324.00
52.32154780,-8.51879840,324.00
52.32149970,-8.51846120,296.00
52.32145730,-8.51826250,296.00
52.32144110,-8.51812360,296.00
52.32137690,-8.51802140,296.00
